sr. no.,username,user id,access_hash,name,group,status
1891,honnch,1497994022,8339105756548488543,Mahmoud,Whaletank - Crypto Chat,UserStatusRecently
1892,Harukeyn,463430807,2865590250949941569,Harun,Whaletank - Crypto Chat,UserStatusRecently
1893,aimanemous,630219428,-1562350001733028192,Aiman Haziq,Whaletank - Crypto Chat,UserStatusRecently
1894,AlphaHedgeCapital,677056676,-4959258458676898338,Alpha Hedge Capital,Whaletank - Crypto Chat,UserStatusRecently
1895,,1227586576,8884516116789499026,Hill,Whaletank - Crypto Chat,UserStatusRecently
1896,,1415552005,1402616811642193260,human,Whaletank - Crypto Chat,UserStatusRecently
1897,Hubeiro,1369259076,6541619452910509835,Markus,Whaletank - Crypto Chat,UserStatusRecently
1898,delta_hill1897,1154611914,-5833783966708477908,Delta Hill,Whaletank - Crypto Chat,UserStatusRecently
1899,HadiMsv89,43079690,3509856657289583208,Hadi,Whaletank - Crypto Chat,UserStatusRecently
1900,Swifty138,364831476,-9078602471986567399,Flymyway,Whaletank - Crypto Chat,UserStatusRecently
1901,HR2te,1072658449,-5645254355281855658,حسام⚜🖤,Whaletank - Crypto Chat,UserStatusRecently
1902,dianahy,1201691859,956087201461245572,diana,Whaletank - Crypto Chat,UserStatusRecently
1903,hardy_hardcore,1097246272,3651123285008191107,smoke,Whaletank - Crypto Chat,UserStatusRecently
1904,HSGH47,1041098456,8544245282235300534,HSGH,Whaletank - Crypto Chat,UserStatusRecently
1905,hamedys,92424825,953708062278859025,HAMED,Whaletank - Crypto Chat,UserStatusRecently
1906,glomhar,869253827,7896312548461923212,Harry,Whaletank - Crypto Chat,UserStatusRecently
1907,hbzyl,732004728,3799318227321625845,H,Whaletank - Crypto Chat,UserStatusRecently
1908,,1084018251,7435074394330907478,Hanjil,Whaletank - Crypto Chat,UserStatusRecently
1909,Heaven_fly,687599530,-2141166653937715173,Heaven,Whaletank - Crypto Chat,UserStatusRecently
1910,,899858006,-8964221159158480558,Michelle,Whaletank - Crypto Chat,UserStatusRecently
1911,Eagle_19,185758168,8408337761394116878,K H,Whaletank - Crypto Chat,UserStatusRecently
1912,Hoomaneho,83492161,-7496135652789060057,Hooman,Whaletank - Crypto Chat,UserStatusRecently
1913,HatuSSS,589779122,6300248036184669573,Hatu,Whaletank - Crypto Chat,UserStatusRecently
1914,,431180577,-2108644881058441969,Andrew,Whaletank - Crypto Chat,UserStatusRecently
1915,HamraheB1,363218022,4599766564740630503,Mohsen,Whaletank - Crypto Chat,UserStatusRecently
1916,defnotsef,519319987,-4623881957305574045,hsr,Whaletank - Crypto Chat,UserStatusRecently
1917,Hefarted,528111143,-323855670555615854,Hefarted,Whaletank - Crypto Chat,UserStatusRecently
1918,hellojpjp,183971401,8256308630334257523,PJ,Whaletank - Crypto Chat,UserStatusRecently
1919,,309693640,2426201352439666895,Hugo,Whaletank - Crypto Chat,UserStatusRecently
1920,SHoogen89,410927499,-2224250292432945719,Sander,Whaletank - Crypto Chat,UserStatusRecently
1921,AirCrypto,335896517,3528351536027407994,Hernan,Whaletank - Crypto Chat,UserStatusRecently
1922,,384819339,7183062756676159817,HesuCrypto,Whaletank - Crypto Chat,UserStatusRecently
1923,hafizmansur,37570798,-1282600466789204453,Hafiz,Whaletank - Crypto Chat,UserStatusRecently
1924,Guts0601,1801920405,-8355095785534155321,Guts,Whaletank - Crypto Chat,UserStatusRecently
1925,Shazi7788,1674304530,7104475223466613590,Shahzaib,Whaletank - Crypto Chat,UserStatusRecently
1926,Goncalobraga,1265240961,-6505080627143033965,Gonçalo Braga,Whaletank - Crypto Chat,UserStatusRecently
1927,,1501000257,-9165582478963914704,Good,Whaletank - Crypto Chat,UserStatusRecently
1928,Gentlemananon,1310763324,-3392768164243408223,Mr,Whaletank - Crypto Chat,UserStatusRecently
1929,gatesofishtar,12600616,7123028702080515394,Seroj,Whaletank - Crypto Chat,UserStatusRecently
1930,gobshite84,488283530,1833607010728998619,gobshite,Whaletank - Crypto Chat,UserStatusRecently
1931,,1342265235,-1479407547944194167,Mary,Whaletank - Crypto Chat,UserStatusRecently
1932,DavidGolan,381928010,6604039566449474757,David,Whaletank - Crypto Chat,UserStatusRecently
1933,GEZDERAZ,376921162,-5949183832457952160,MEHDI,Whaletank - Crypto Chat,UserStatusRecently
1934,gucoelho84,668738029,991303673392910134,Gustavo,Whaletank - Crypto Chat,UserStatusRecently
1935,asish_gokarakonda,853557002,-8191306946304417120,AsishGokarakonda,Whaletank - Crypto Chat,UserStatusRecently
1936,,495843993,-35763721842096600,Green,Whaletank - Crypto Chat,UserStatusRecently
1937,Babos47,127860524,7553584838030671954,Babos,Whaletank - Crypto Chat,UserStatusRecently
1938,GreekFreako,1227486810,6128319269583534074,Greek,Whaletank - Crypto Chat,UserStatusRecently
1939,Ghasemsadeghii,119991511,-8922919413191816973,GHASEM,Whaletank - Crypto Chat,UserStatusRecently
1940,Artemashi69,1063799662,6415585864959605653,Artem,Whaletank - Crypto Chat,UserStatusRecently
1941,Denisihalych,1898449194,-575894552879283755,Denis,Whaletank - Crypto Chat,UserStatusRecently
1942,mganesh6496,694062983,4580411497657181399,Ganesh,Whaletank - Crypto Chat,UserStatusRecently
1943,GiwaBaye,894710612,4155592635086494077,Giwa,Whaletank - Crypto Chat,UserStatusRecently
1944,,1143077062,-321523977785869945,shashank Gautam,Whaletank - Crypto Chat,UserStatusRecently
1945,,1454457829,7084679832391335892,George,Whaletank - Crypto Chat,UserStatusRecently
1946,Giacomo_massini,267502068,2331475598671427315,Giacomo,Whaletank - Crypto Chat,UserStatusRecently
1947,Solgoodman69,867480485,-5035482842935790047,sol,Whaletank - Crypto Chat,UserStatusRecently
1948,,1465566569,-1144943520416692294,G,Whaletank - Crypto Chat,UserStatusRecently
1949,fedeggr,1691421917,4577238284285508713,Federico,Whaletank - Crypto Chat,UserStatusRecently
1950,BekS_GER,346654114,-1521037177941639297,Beks,Whaletank - Crypto Chat,UserStatusRecently
1951,Gob_Bluth,1329582698,5296254983932379271,Gob,Whaletank - Crypto Chat,UserStatusRecently
1952,gurelcan,952188022,1531187815485137210,Can,Whaletank - Crypto Chat,UserStatusRecently
1953,,887051468,-2689084827411812346,gusard,Whaletank - Crypto Chat,UserStatusRecently
1954,,804576280,3153397181685223011,G,Whaletank - Crypto Chat,UserStatusRecently
1955,Augustine15,1076169026,-574861215497661446,Gokhan,Whaletank - Crypto Chat,UserStatusRecently
1956,gregorydoro,183853352,-4481937820778057036,Greg,Whaletank - Crypto Chat,UserStatusRecently
1957,samguy786,1187426613,3907672115979867988,Sam,Whaletank - Crypto Chat,UserStatusRecently
1958,GrahamsA,1520226597,4250073316104631723,Graham,Whaletank - Crypto Chat,UserStatusRecently
1959,Gamermachine,416840119,-8048419453758237950,Alex,Whaletank - Crypto Chat,UserStatusRecently
1960,James_Gaius,1333885434,8326214083334480204,James Gaius,Whaletank - Crypto Chat,UserStatusRecently
1961,gda47,47453934,3304915600040052021,G,Whaletank - Crypto Chat,UserStatusRecently
1962,,1026866595,5292251181818692623,G,Whaletank - Crypto Chat,UserStatusRecently
1963,MeisterTSG,871093512,1900253559974063191,Marcus.G,Whaletank - Crypto Chat,UserStatusRecently
1964,Gemhunter3,911324066,8043685695334176412,jack,Whaletank - Crypto Chat,UserStatusRecently
1965,bolan00,458489948,8959521055561583638,Gianc,Whaletank - Crypto Chat,UserStatusRecently
1966,gabriel_mendoz,1237754849,-358504970019370801,Gabriel,Whaletank - Crypto Chat,UserStatusRecently
1967,fila1982,935390537,1948359099020386027,Fee,Whaletank - Crypto Chat,UserStatusRecently
1968,gh9999,731141312,8024168458164601214,G.B.,Whaletank - Crypto Chat,UserStatusRecently
1969,MD5679,427029442,1217806486995682536,MD | GenX-Analytics,Whaletank - Crypto Chat,UserStatusRecently
1970,,1212905176,-2048483341468267662,geelion,Whaletank - Crypto Chat,UserStatusRecently
1971,Gyryl,308824380,-8300102440545056786,Evgeny,Whaletank - Crypto Chat,UserStatusRecently
1972,Rvney,958157575,-9157544113495800675,𝕲𝖔𝖉 𝖇𝖔𝖓𝖊,Whaletank - Crypto Chat,UserStatusRecently
1973,Gustavofiladel,541107830,-6827671312643462548,Gustavo,Whaletank - Crypto Chat,UserStatusRecently
1974,,457459163,-6329012569721890762,Ga,Whaletank - Crypto Chat,UserStatusRecently
1975,Callistra,846260167,-1492921698029385410,Gürkan,Whaletank - Crypto Chat,UserStatusRecently
1976,ghswsa,910517468,-5543271945471142545,all,Whaletank - Crypto Chat,UserStatusRecently
1977,gavinzhang333,472171877,622972004118885580,Gavin,Whaletank - Crypto Chat,UserStatusRecently
1978,,545704603,1518125206514598827,George,Whaletank - Crypto Chat,UserStatusRecently
1979,gastud,428264593,-1477158107825238196,G,Whaletank - Crypto Chat,UserStatusRecently
1980,,651221057,5062496467528945279,Ferra,Whaletank - Crypto Chat,UserStatusRecently
1981,ferrosxlupus,599372218,2660021143143051964,Cri | ferrosxlupus,Whaletank - Crypto Chat,UserStatusRecently
1982,Flotschie05,1307471407,-866417883281238590,Florian,Whaletank - Crypto Chat,UserStatusRecently
1983,Defi_farmer1,1675296602,3416609038667982989,DeFi farmer,Whaletank - Crypto Chat,UserStatusRecently
1984,feefeefeeeef,1614332541,6926025815833603641,fee.,Whaletank - Crypto Chat,UserStatusRecently
1985,Flateric12778,1672120567,-3949674549539530964,F,Whaletank - Crypto Chat,UserStatusRecently
1986,FREQUENCET,408291921,-7202670315129141949,ابو منتصر,Whaletank - Crypto Chat,UserStatusRecently
1987,sarah2290,858818398,-4842894472416183228,Sarah Flora,Whaletank - Crypto Chat,UserStatusRecently
1988,Aditfahmi,63428987,-5325219426426871271,Aditya Fahmi,Whaletank - Crypto Chat,UserStatusRecently
1989,,978850217,4656016058975723837,Dan,Whaletank - Crypto Chat,UserStatusRecently
1990,f4rr15,357283029,9207747304161654124,B.,Whaletank - Crypto Chat,UserStatusRecently
1991,Jfrankli55,837390628,1781716165464805451,Jesse,Whaletank - Crypto Chat,UserStatusRecently
1992,felixejims,354629612,-8838644232934404718,felix,Whaletank - Crypto Chat,UserStatusRecently
1993,fogert,856866055,7114572191642887848,crytoooooo,Whaletank - Crypto Chat,UserStatusRecently
1994,freshka9,668455924,2242991548027594667,FRESH,Whaletank - Crypto Chat,UserStatusRecently
1995,Raaj14jan,413960643,-6718432849783114476,Future Crypto,Whaletank - Crypto Chat,UserStatusRecently
1996,ferdinando788,1352283208,1283174549863661185,Ferdinand,Whaletank - Crypto Chat,UserStatusRecently
1997,farhadshad1,931325581,5874459163243742496,Farzad,Whaletank - Crypto Chat,UserStatusRecently
1998,,1267399033,-535882112499292669,Dmitri,Whaletank - Crypto Chat,UserStatusRecently
1999,Dantlv,496046288,5130524029960576633,Daniel,Whaletank - Crypto Chat,UserStatusRecently
2000,flashmustard,1007763185,-201074584986719746,Michael,Whaletank - Crypto Chat,UserStatusRecently
2001,faisalkhan3,837371184,2857998062656548378,Faisal,Whaletank - Crypto Chat,UserStatusRecently
2002,frostyfrostman,930560534,5085396486638731986,Frost,Whaletank - Crypto Chat,UserStatusRecently
2003,Falconview,364359496,4467510866312767739,Falconview,Whaletank - Crypto Chat,UserStatusRecently
2004,Fakhruluk,337736393,9147177042338241423,FAKHRUL,Whaletank - Crypto Chat,UserStatusRecently
2005,,94088803,-6099427538251111169,Corrado,Whaletank - Crypto Chat,UserStatusRecently
2006,Etnosta,363663860,8596974320748710924,Spiritual,Whaletank - Crypto Chat,UserStatusRecently
2007,Farzad6337,147175361,1422513109406443100,Farzad,Whaletank - Crypto Chat,UserStatusRecently
2008,,517927019,4166364657834657806,Florian,Whaletank - Crypto Chat,UserStatusRecently
2009,Febian92,766708118,-8175173343636555422,Fe,Whaletank - Crypto Chat,UserStatusRecently
2010,Franklincruinz,398665725,5683043114382910521,Ashok,Whaletank - Crypto Chat,UserStatusRecently
2011,Frederikosss,547615653,692240762211994573,Sergey,Whaletank - Crypto Chat,UserStatusRecently
2012,fabiusderfisch,513649487,-1759823480360428856,Fabius,Whaletank - Crypto Chat,UserStatusRecently
2013,batarit,403721338,4569249295238663401,Fff,Whaletank - Crypto Chat,UserStatusRecently
2014,Franz_90,197875188,-1879690964257158674,Francesco,Whaletank - Crypto Chat,UserStatusRecently
2015,Fulviuz,420063446,-3116979357778523679,Flz.,Whaletank - Crypto Chat,UserStatusRecently
2016,darkyaman8,417773200,-799327333816566763,Kfir FCBJ,Whaletank - Crypto Chat,UserStatusRecently
2017,Fnjoo,415743928,2294324807626062102,F.,Whaletank - Crypto Chat,UserStatusRecently
2018,SwargGod,433110878,912351560840132801,swarggod.eth,Whaletank - Crypto Chat,UserStatusRecently
2019,BierahaCryptotrader,859757752,-9132060788213727820,Ephraim B.Chozah,Whaletank - Crypto Chat,UserStatusRecently
2020,Bitcoin_exchange00,1480247994,3777453701522620408,Crypto currency exchange,Whaletank - Crypto Chat,UserStatusRecently
2021,cryptoexplorer789,1693587555,6116217338925695326,Crypto,Whaletank - Crypto Chat,UserStatusRecently
2022,Ekochemeko,1072173455,-2329360681604231427,Вячеслав,Whaletank - Crypto Chat,UserStatusRecently
2023,Matthew_eth,770167062,3570753371393516292,Matthew,Whaletank - Crypto Chat,UserStatusRecently
2024,ayrosoed,187430696,6964217863388616622,Ed,Whaletank - Crypto Chat,UserStatusRecently
2025,elizabethify,1222051920,-1766387564479161775,…,Whaletank - Crypto Chat,UserStatusRecently
2026,EverythingCryptoPro,385782655,-7855192774855586033,EverythingCryptoPro,Whaletank - Crypto Chat,UserStatusRecently
2027,emmanuelcrypt2,1472827408,7256208834107180424,Emmanuel,Whaletank - Crypto Chat,UserStatusRecently
2028,E3945,384266790,3187896426932521822,3lly,Whaletank - Crypto Chat,UserStatusRecently
2029,deliibalta,1608083563,2356945678122306675,erçin,Whaletank - Crypto Chat,UserStatusRecently
2030,MeraceV68,1042783205,-9075223210570823622,Ema,Whaletank - Crypto Chat,UserStatusRecently
2031,,1524865236,6198235900216587364,Seyda,Whaletank - Crypto Chat,UserStatusRecently
2032,samL_90,1086232650,-3821306390104345295,Eth,Whaletank - Crypto Chat,UserStatusRecently
2033,Esn11,69937802,-5651974285835394721,Ehsan,Whaletank - Crypto Chat,UserStatusRecently
2034,,72760552,7482321423611208337,Ebhaeryz,Whaletank - Crypto Chat,UserStatusRecently
2035,ezzatx,1054779010,-8600795867993468899,Ezzat,Whaletank - Crypto Chat,UserStatusRecently
2036,emmachidubem,1292169308,8202881911850802825,Emmanuel,Whaletank - Crypto Chat,UserStatusRecently
2037,sivle30,1272174064,6109718800083800010,Elvis,Whaletank - Crypto Chat,UserStatusRecently
2038,Crypto_Earning,452042466,-1512622182736959581,Bitcoin 3,Whaletank - Crypto Chat,UserStatusRecently
2039,efars1,885968822,1306131332212881028,Efe,Whaletank - Crypto Chat,UserStatusRecently
2040,di_ez,341045125,-5502995981204048342,D,Whaletank - Crypto Chat,UserStatusRecently
2041,royalty_ezike,970465918,-8933909724499671792,R,Whaletank - Crypto Chat,UserStatusRecently
2042,,1227844665,-7133369803385898631,Ernestina,Whaletank - Crypto Chat,UserStatusRecently
2043,jakeyjake1,971958240,504055956843405027,E.,Whaletank - Crypto Chat,UserStatusRecently
2044,Elormf,1086539724,5453850753853195471,Elorm,Whaletank - Crypto Chat,UserStatusRecently
2045,mamatkarimov_elmurod,533794296,3128251309410550084,Mamatkarimov,Whaletank - Crypto Chat,UserStatusRecently
2046,,819709833,7334261801478328331,Eng/,Whaletank - Crypto Chat,UserStatusRecently
2047,ss_econ,919860735,1235110135069322771,Sait,Whaletank - Crypto Chat,UserStatusRecently
2048,BringMeTheLaunchCodes,624874074,-2768580302831942666,Dr._Evil,Whaletank - Crypto Chat,UserStatusRecently
2049,Ebiblez,949635565,-628554684951514894,Blessing,Whaletank - Crypto Chat,UserStatusRecently
2050,B83811,644002239,2049610191459757987,EN933,Whaletank - Crypto Chat,UserStatusRecently
2051,DanielEvoLeadr,582840630,-6216673141032023354,Daniel,Whaletank - Crypto Chat,UserStatusRecently
2052,eliAlon26,328691078,9032774737110373470,eliran,Whaletank - Crypto Chat,UserStatusRecently
2053,eddielym,591474732,-8519394524314583344,Eddie,Whaletank - Crypto Chat,UserStatusRecently
2054,GenoJG,497410090,4123686240122583475,Eugene,Whaletank - Crypto Chat,UserStatusRecently
2055,PeaceloveandCrypto,503275177,-485916756972644227,ELi,Whaletank - Crypto Chat,UserStatusRecently
2056,Sovarh,494024395,-2337698612066238313,Erhan,Whaletank - Crypto Chat,UserStatusRecently
2057,eddyerkel,404942616,6824599655517577842,Eddy 🇳🇱,Whaletank - Crypto Chat,UserStatusRecently
2058,brunomaximov,420096833,-7622492919600408613,Eli,Whaletank - Crypto Chat,UserStatusRecently
2059,liontrader11,492000787,6476538389526724324,Prophet Elijah,Whaletank - Crypto Chat,UserStatusRecently
2060,aelad,286624260,1829092500682697649,Elad,Whaletank - Crypto Chat,UserStatusRecently
2061,,74073769,-4136292725754758578,Ek375,Whaletank - Crypto Chat,UserStatusRecently
2062,etcryptoo,12771834,6055879058463202547,E,Whaletank - Crypto Chat,UserStatusRecently
2063,elavenilcms,457681642,6918315075643163319,g,Whaletank - Crypto Chat,UserStatusRecently
2064,dazz002,1841466536,956416241550187941,DAN,Whaletank - Crypto Chat,UserStatusRecently
2065,Davclick,355166683,2489136514390613344,Ɗaviɗ,Whaletank - Crypto Chat,UserStatusRecently
2066,,1092070264,-6536275115416429056,Mehdi,Whaletank - Crypto Chat,UserStatusRecently
2067,Deepweb2472,620218784,-4771929887487306928,Deepweb,Whaletank - Crypto Chat,UserStatusRecently
2068,DaVinciDaniel,1997493405,-1160677948356549804,DaVinci,Whaletank - Crypto Chat,UserStatusRecently
2069,,1561829137,-6286309211218648164,David,Whaletank - Crypto Chat,UserStatusRecently
2070,BitcoinIsTheGem,1750806369,-7487006121027064532,DogeKiller,Whaletank - Crypto Chat,UserStatusRecently
2071,dehbi4muslims,1908695455,-2847983105761291586,Dehbi,Whaletank - Crypto Chat,UserStatusRecently
2072,Danishshah7391,1686218251,4256934772083002444,Danish,Whaletank - Crypto Chat,UserStatusRecently
2073,doctum,1254871233,4126568970775905181,M,Whaletank - Crypto Chat,UserStatusRecently
2074,DonWalte,312918185,8184848984835463452,DonWalte,Whaletank - Crypto Chat,UserStatusRecently
2075,Dandokochi,875832201,3837520396471373016,Dandokochi07,Whaletank - Crypto Chat,UserStatusRecently
2076,debzeedutt,1263972504,7030959638791032446,Debjit,Whaletank - Crypto Chat,UserStatusRecently
2077,Dino8o,750632716,-7219279111254514817,Dino,Whaletank - Crypto Chat,UserStatusRecently
2078,Subzeroze,1452535730,1521558754662300105,Dennis,Whaletank - Crypto Chat,UserStatusRecently
2079,,1402570102,-6477174494266200939,dd,Whaletank - Crypto Chat,UserStatusRecently
2080,dwest19,1828692270,1423000030254618465,Daria,Whaletank - Crypto Chat,UserStatusRecently
2081,dachivo,1857675333,5650892104417865643,Daniel,Whaletank - Crypto Chat,UserStatusRecently
2082,donPedjoni,510400480,-2743049044552959522,Пеђа,Whaletank - Crypto Chat,UserStatusRecently
2083,devbobby,1710826066,-2478129525401841084,Dev,Whaletank - Crypto Chat,UserStatusRecently
2084,,360902832,4343309613551479998,Masoud,Whaletank - Crypto Chat,UserStatusRecently
2085,,443141431,5743440656520599074,DonnieTobasco,Whaletank - Crypto Chat,UserStatusRecently
2086,davidgeorgia,538413317,7923864198546208584,David,Whaletank - Crypto Chat,UserStatusRecently
2087,CryptoDolphin,331252585,7768574141482162369,Crypto,Whaletank - Crypto Chat,UserStatusRecently
2088,AndreikArm,777545520,-952108077832490350,An.Drei,Whaletank - Crypto Chat,UserStatusRecently
2089,dcs33,1072477143,-4878147074050855378,"дкс (3, 3)",Whaletank - Crypto Chat,UserStatusRecently
2090,Davgut,983242374,-5081364107469650489,David,Whaletank - Crypto Chat,UserStatusRecently
2091,dsbcnr,404750469,-2866390367181812032,Michael,Whaletank - Crypto Chat,UserStatusRecently
2092,DM3ET,1244879412,-1401762651801740159,DM3ET Dennis,Whaletank - Crypto Chat,UserStatusRecently
2093,dlongswing,598499032,4364306276985666224,SL,Whaletank - Crypto Chat,UserStatusRecently
2094,Diabo88,564103722,4369774241122106754,Diabo,Whaletank - Crypto Chat,UserStatusRecently
2095,,1502858327,-1853352258193307547,Daniel,Whaletank - Crypto Chat,UserStatusRecently
2096,Ahwen,116929750,-7605467146917972788,Desmond,Whaletank - Crypto Chat,UserStatusRecently
2097,dudekmedia,459447557,-553361154931422308,Martin,Whaletank - Crypto Chat,UserStatusRecently
2098,CryptoDaddd,1280040262,-4335543906276052596,DGSO,Whaletank - Crypto Chat,UserStatusRecently
2099,Shawn_Dan,1623997482,-9109224809685873352,Shawn,Whaletank - Crypto Chat,UserStatusRecently
2100,d4mn1t,348196802,5727645101390076283,D4mn,Whaletank - Crypto Chat,UserStatusRecently
2101,CancaRosa,48690027,-4265527029104659769,DaviDeuterio,Whaletank - Crypto Chat,UserStatusRecently
2102,Alexvale1,1068239559,3822783671882697494,dayo,Whaletank - Crypto Chat,UserStatusRecently
2103,,957589230,-4551267538133481931,dare,Whaletank - Crypto Chat,UserStatusRecently
2104,deandy,20545285,8435036316674569781,Dainty,Whaletank - Crypto Chat,UserStatusRecently
2105,dalcyon,1128753926,8359550947061403961,Damien,Whaletank - Crypto Chat,UserStatusRecently
2106,ccc8388,414117234,1294975795212605508,CC,Whaletank - Crypto Chat,UserStatusRecently
2107,Ashl45,2130837024,-3044459695774113347,Ashley,Whaletank - Crypto Chat,UserStatusRecently
2108,ChrisBarron,2087334128,-3124004654206904758,Chris,Whaletank - Crypto Chat,UserStatusRecently
2109,cryprokuba,1213379577,5075109068901400370,cryprokuba,Whaletank - Crypto Chat,UserStatusRecently
2110,cryptoxafricaa,1986031160,-3779326394529508032,Cryptoxafrica,Whaletank - Crypto Chat,UserStatusRecently
2111,cool862,1251399007,-5918622548921469802,.,Whaletank - Crypto Chat,UserStatusRecently
2112,cityofstars0,765981104,-311758928254245979,Shadow,Whaletank - Crypto Chat,UserStatusRecently
2113,champzone,1187551975,-8014741335071489925,Altaf,Whaletank - Crypto Chat,UserStatusRecently
2114,,1420131167,9216925053058121498,S,Whaletank - Crypto Chat,UserStatusRecently
2115,shaqster420,1703992553,-8801387136620344385,shaquelle,Whaletank - Crypto Chat,UserStatusRecently
2116,,1487960827,-5639475358729957037,MC,Whaletank - Crypto Chat,UserStatusRecently
2117,syauqii,114864853,-7040276968218834831,Coki,Whaletank - Crypto Chat,UserStatusRecently
2118,spela_coYOB,1142952732,9058192505413251563,Spela,Whaletank - Crypto Chat,UserStatusRecently
2119,,848260646,2177172291236964938,Chris,Whaletank - Crypto Chat,UserStatusRecently
2120,Cyrus_co,595441653,-3151690576537700994,Cyrus,Whaletank - Crypto Chat,UserStatusRecently
2121,Capt_mboi,937413985,-6733202226139136662,Michael,Whaletank - Crypto Chat,UserStatusRecently
2122,Crypto_Mikey,1260789962,595219656090210685,Mikey,Whaletank - Crypto Chat,UserStatusRecently
2123,,1653868829,-6534852106042205729,Cam,Whaletank - Crypto Chat,UserStatusRecently
2124,bellocci96,385452181,4796769562121471683,☠︎ꎭꍏꌚ꓄ꏂꋪ ㋛,Whaletank - Crypto Chat,UserStatusRecently
2125,bens60,756001947,1541910468073577140,Ben,Whaletank - Crypto Chat,UserStatusRecently
2126,Badaiarsalan,1763456097,9143155590903381569,Andrea,Whaletank - Crypto Chat,UserStatusRecently
2127,bheahl,927187418,-6425301845287984607,Allenz,Whaletank - Crypto Chat,UserStatusRecently
2128,,1630414192,841352168453979110,Bjorn,Whaletank - Crypto Chat,UserStatusRecently
2129,Bitecrash,1458361255,-4474366648211607627,Mavec,Whaletank - Crypto Chat,UserStatusRecently
2130,BitByBitt,1318825367,-8819633267456106793,BitBuyBit,Whaletank - Crypto Chat,UserStatusRecently
2131,BePo_3,1079376681,-5693242645364958232,Bepo,Whaletank - Crypto Chat,UserStatusRecently
2132,blackdolph,1187303241,-5866418398799083402,Blackdolph🐺,Whaletank - Crypto Chat,UserStatusRecently
2133,Baahubal,430615667,-9121805293974057777,Baahubali 😎,Whaletank - Crypto Chat,UserStatusRecently
2134,,1349848210,2554325061754522154,bart,Whaletank - Crypto Chat,UserStatusRecently
2135,Samirb4,965796163,-5681988405956646638,Samir,Whaletank - Crypto Chat,UserStatusRecently
2136,,1632904571,1750667176209067767,Bomo,Whaletank - Crypto Chat,UserStatusRecently
2137,Big_Brotherr,606437631,-3940687406203660445,Big,Whaletank - Crypto Chat,UserStatusRecently
2138,bash_707,1865501931,7509230802788281642,Bash,Whaletank - Crypto Chat,UserStatusRecently
2139,Blank_42,1249584791,3582277560509559693,Blank,Whaletank - Crypto Chat,UserStatusRecently
2140,bearsurvivor,1464790044,-4340965116750763459,Bear,Whaletank - Crypto Chat,UserStatusRecently
2141,,1774796685,-7852435647648462060,Mikey,Whaletank - Crypto Chat,UserStatusRecently
2142,boboster3,1328841964,-1732569552668196664,Boboster,Whaletank - Crypto Chat,UserStatusRecently
2143,C_Balanc3,1122421640,-5955177829647583341,C Balance,Whaletank - Crypto Chat,UserStatusRecently
2144,Crypto_Beni,1378076652,-1862874912717802551,Benimaru,Whaletank - Crypto Chat,UserStatusRecently
2145,,2100153741,-9216158017943684252,Alex,Whaletank - Crypto Chat,UserStatusRecently
2146,AlgoSecret,876416594,8742503956331373898,AlgoSecret,Whaletank - Crypto Chat,UserStatusRecently
2147,aivarila,1150896647,8559206225544135698,Aivaras,Whaletank - Crypto Chat,UserStatusRecently
2148,,5170412017,-399441013403915182,Abderrazak,Whaletank - Crypto Chat,UserStatusRecently
2149,AibeeJnr,1230854004,4209922087974625983,AibeeJnr♻🔸▪▪⚪,Whaletank - Crypto Chat,UserStatusRecently
2150,alex22312,205236347,8712882268531001529,Alex,Whaletank - Crypto Chat,UserStatusRecently
2151,Adebanjo22,1109474317,1876749811252624489,Adebanjo,Whaletank - Crypto Chat,UserStatusRecently
2152,Adrie678,484495435,5139605480030689179,Adrie,Whaletank - Crypto Chat,UserStatusRecently
2153,ahmad_abbagana,965904052,-6972351390920737925,AhmadBeast 👻💰⛓,Whaletank - Crypto Chat,UserStatusRecently
2154,AminAfsharOfficial,131402334,4367856651973711421,Amin Afshar,Whaletank - Crypto Chat,UserStatusRecently
2155,Ali4254,2005020048,-4786244683622499186,Ali,Whaletank - Crypto Chat,UserStatusRecently
2156,ArmandoTeVrede,1837516722,-4023780886779975288,Armando,Whaletank - Crypto Chat,UserStatusRecently
2157,Amandelynn,1993944762,-3380910590499921788,Amanda,Whaletank - Crypto Chat,UserStatusRecently
2158,Anjey94,1847078595,-4508688627558134757,Anjey,Whaletank - Crypto Chat,UserStatusRecently
2159,,725022764,-424026502340980580,abds,Whaletank - Crypto Chat,UserStatusRecently
2160,Acweli,1379240766,8892437914255077226,Ayoni,Whaletank - Crypto Chat,UserStatusRecently
2161,,1670861991,-2413508098221203319,Aniel,Whaletank - Crypto Chat,UserStatusRecently
2162,Anis_2017,770158115,-6386737948714170028,Anis,Whaletank - Crypto Chat,UserStatusRecently
2163,mary_a8,337908772,3569390386605857341,Maria,Whaletank - Crypto Chat,UserStatusRecently
2164,TruckloadTrader,551844745,8486618449420915686,theheirophant,Whaletank - Crypto Chat,UserStatusRecently
2165,Great_Lebowski,634911038,-3877094593936665087,Cristian,Whaletank - Crypto Chat,UserStatusRecently
2166,JT100,247206440,-3239105072767024441,J,Whaletank - Crypto Chat,UserStatusRecently
2167,,443392745,21116109754170960,Steven,Whaletank - Crypto Chat,UserStatusRecently
2168,thaivid,448682433,6953458373370928897,David,Whaletank - Crypto Chat,UserStatusRecently
